timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-22T00:00:00,Av. Chapultepec,68.41,55.72,228,80,3,no,sintético_calibrado
2026-09-22T00:10:00,Av. Chapultepec,63.82,58.31,223,107,1,no,sintético_calibrado
2026-09-22T00:20:00,Av. Chapultepec,71.61,46.43,199,79,1,no,sintético_calibrado
2026-09-22T00:30:00,Av. Chapultepec,67.01,46.44,186,75,0,no,sintético_calibrado
2026-09-22T00:40:00,Av. Chapultepec,63.96,49.96,191,100,0,no,sintético_calibrado
2026-09-22T00:50:00,Av. Chapultepec,63.3,52.15,198,90,0,no,sintético_calibrado
2026-09-22T01:00:00,Av. Chapultepec,71.28,51.17,218,59,0,no,sintético_calibrado
2026-09-22T01:10:00,Av. Chapultepec,53.71,61.02,196,116,0,no,sintético_calibrado
2026-09-22T01:20:00,Av. Chapultepec,60.47,52.57,190,95,0,no,sintético_calibrado
2026-09-22T01:30:00,Av. Chapultepec,63.64,54.4,207,88,0,no,sintético_calibrado
2026-09-22T01:40:00,Av. Chapultepec,64.27,53.19,205,97,2,no,sintético_calibrado
2026-09-22T01:50:00,Av. Chapultepec,57.78,53.2,184,113,1,no,sintético_calibrado
2026-09-22T02:00:00,Av. Chapultepec,68.38,43.09,176,88,0,no,sintético_calibrado
2026-09-22T02:10:00,Av. Chapultepec,64.23,57.19,220,89,1,no,sintético_calibrado
2026-09-22T02:20:00,Av. Chapultepec,53.39,71.91,230,98,0,no,sintético_calibrado
2026-09-22T02:30:00,Av. Chapultepec,63.87,56.65,217,92,0,no,sintético_calibrado
2026-09-22T02:40:00,Av. Chapultepec,71.01,50.99,217,86,0,no,sintético_calibrado
2026-09-22T02:50:00,Av. Chapultepec,57.62,61.19,211,89,2,no,sintético_calibrado
2026-09-22T03:00:00,Av. Chapultepec,61.91,64.42,239,111,0,no,sintético_calibrado
2026-09-22T03:10:00,Av. Chapultepec,68.66,50.2,206,78,0,no,sintético_calibrado
2026-09-22T03:20:00,Av. Chapultepec,63.13,60.6,229,100,0,no,sintético_calibrado
2026-09-22T03:30:00,Av. Chapultepec,64.68,51.12,198,73,1,no,sintético_calibrado
2026-09-22T03:40:00,Av. Chapultepec,66.01,55.24,218,97,0,no,sintético_calibrado
2026-09-22T03:50:00,Av. Chapultepec,71.51,50.69,217,85,0,no,sintético_calibrado
2026-09-22T04:00:00,Av. Chapultepec,54.32,65.62,213,122,2,no,sintético_calibrado
2026-09-22T04:10:00,Av. Chapultepec,67.28,48.35,195,70,0,no,sintético_calibrado
2026-09-22T04:20:00,Av. Chapultepec,67.16,42.08,169,84,1,no,sintético_calibrado
2026-09-22T04:30:00,Av. Chapultepec,65.59,61.32,241,66,0,no,sintético_calibrado
2026-09-22T04:40:00,Av. Chapultepec,70.53,48.96,207,81,0,no,sintético_calibrado
2026-09-22T04:50:00,Av. Chapultepec,68.79,55.14,227,74,1,no,sintético_calibrado
2026-09-22T05:00:00,Av. Chapultepec,66.79,50.62,202,78,0,no,sintético_calibrado
2026-09-22T05:10:00,Av. Chapultepec,74.96,40.39,181,44,0,no,sintético_calibrado
2026-09-22T05:20:00,Av. Chapultepec,76.07,50.07,228,69,2,no,sintético_calibrado
2026-09-22T05:30:00,Av. Chapultepec,61.68,57.69,213,91,0,no,sintético_calibrado
2026-09-22T05:40:00,Av. Chapultepec,63.98,59.25,227,72,0,no,sintético_calibrado
2026-09-22T05:50:00,Av. Chapultepec,63.2,55.51,210,78,1,no,sintético_calibrado
2026-09-22T06:00:00,Av. Chapultepec,66.94,52.76,211,73,0,no,sintético_calibrado
2026-09-22T06:10:00,Av. Chapultepec,64.31,57.88,223,84,1,no,sintético_calibrado
2026-09-22T06:20:00,Av. Chapultepec,60.12,62.84,226,107,0,no,sintético_calibrado
2026-09-22T06:30:00,Av. Chapultepec,60.27,55.72,201,116,0,no,sintético_calibrado
2026-09-22T06:40:00,Av. Chapultepec,61.19,54.18,198,116,0,no,sintético_calibrado
2026-09-22T06:50:00,Av. Chapultepec,64.14,46.87,180,79,0,no,sintético_calibrado
2026-09-22T07:00:00,Av. Chapultepec,33.55,76.83,154,170,10,no,sintético_calibrado
2026-09-22T07:10:00,Av. Chapultepec,33.95,74.77,152,145,3,no,sintético_calibrado
2026-09-22T07:20:00,Av. Chapultepec,29.29,77.72,136,189,5,no,sintético_calibrado
2026-09-22T07:30:00,Av. Chapultepec,36.55,74.07,162,145,2,no,sintético_calibrado
2026-09-22T07:40:00,Av. Chapultepec,29.18,76.25,133,182,2,no,sintético_calibrado
2026-09-22T07:50:00,Av. Chapultepec,30.6,80.63,148,160,6,no,sintético_calibrado
2026-09-22T08:00:00,Av. Chapultepec,32.44,77.96,151,183,4,no,sintético_calibrado
2026-09-22T08:10:00,Av. Chapultepec,43.43,75.58,196,128,0,no,sintético_calibrado
2026-09-22T08:20:00,Av. Chapultepec,39.57,72.64,172,143,4,no,sintético_calibrado
2026-09-22T08:30:00,Av. Chapultepec,30.58,79.24,145,170,5,no,sintético_calibrado
2026-09-22T08:40:00,Av. Chapultepec,40.07,69.76,167,131,0,no,sintético_calibrado
2026-09-22T08:50:00,Av. Chapultepec,30.95,70.6,131,171,5,no,sintético_calibrado
2026-09-22T09:00:00,Av. Chapultepec,38.87,73.01,170,150,5,no,sintético_calibrado
2026-09-22T09:10:00,Av. Chapultepec,40.73,72.95,178,154,4,no,sintético_calibrado
2026-09-22T09:20:00,Av. Chapultepec,22.6,85.58,116,209,3,no,sintético_calibrado
2026-09-22T09:30:00,Av. Chapultepec,33.67,78.09,157,157,21,no,sintético_calibrado
2026-09-22T09:40:00,Av. Chapultepec,27.83,85.37,142,163,4,no,sintético_calibrado
2026-09-22T09:50:00,Av. Chapultepec,27.32,78.35,128,193,3,no,sintético_calibrado
2026-09-22T10:00:00,Av. Chapultepec,52.8,64.82,205,100,1,no,sintético_calibrado
2026-09-22T10:10:00,Av. Chapultepec,61.58,61.59,227,114,4,no,sintético_calibrado
2026-09-22T10:20:00,Av. Chapultepec,59.6,65.6,234,119,0,no,sintético_calibrado
2026-09-22T10:30:00,Av. Chapultepec,59.13,64.96,230,89,0,no,sintético_calibrado
2026-09-22T10:40:00,Av. Chapultepec,60.72,46.84,170,103,1,no,sintético_calibrado
2026-09-22T10:50:00,Av. Chapultepec,61.76,59.79,221,114,0,no,sintético_calibrado
2026-09-22T11:00:00,Av. Chapultepec,60.78,61.41,223,114,0,no,sintético_calibrado
2026-09-22T11:10:00,Av. Chapultepec,62.1,60.23,224,75,2,no,sintético_calibrado
2026-09-22T11:20:00,Av. Chapultepec,51.87,64.77,201,135,1,no,sintético_calibrado
2026-09-22T11:30:00,Av. Chapultepec,49.33,69.03,204,133,0,no,sintético_calibrado
2026-09-22T11:40:00,Av. Chapultepec,56.74,64.34,219,123,0,no,sintético_calibrado
2026-09-22T11:50:00,Av. Chapultepec,59.84,60.05,215,97,0,no,sintético_calibrado
