timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-12T00:00:00,Av. Chapultepec,45.64,63.67,174,115,0,no,sintético_calibrado
2026-09-12T00:10:00,Av. Chapultepec,46.74,70.43,197,135,1,no,sintético_calibrado
2026-09-12T00:20:00,Av. Chapultepec,45.41,59.64,162,124,1,no,sintético_calibrado
2026-09-12T00:30:00,Av. Chapultepec,54.02,74.73,242,117,0,no,sintético_calibrado
2026-09-12T00:40:00,Av. Chapultepec,44.79,70.01,188,157,1,no,sintético_calibrado
2026-09-12T00:50:00,Av. Chapultepec,53.87,65.65,212,122,0,no,sintético_calibrado
2026-09-12T01:00:00,Av. Chapultepec,46.05,66.15,182,127,1,no,sintético_calibrado
2026-09-12T01:10:00,Av. Chapultepec,47.26,66.39,188,144,0,no,sintético_calibrado
2026-09-12T01:20:00,Av. Chapultepec,46.32,66.61,185,137,1,no,sintético_calibrado
2026-09-12T01:30:00,Av. Chapultepec,55.35,65.39,217,103,0,no,sintético_calibrado
2026-09-12T01:40:00,Av. Chapultepec,47.9,70.29,202,117,0,no,sintético_calibrado
2026-09-12T01:50:00,Av. Chapultepec,56.69,61.53,209,127,0,no,sintético_calibrado
2026-09-12T02:00:00,Av. Chapultepec,53.49,62.69,201,131,1,no,sintético_calibrado
2026-09-12T02:10:00,Av. Chapultepec,48.11,76.91,222,134,0,no,sintético_calibrado
2026-09-12T02:20:00,Av. Chapultepec,43.58,67.83,177,148,6,no,sintético_calibrado
2026-09-12T02:30:00,Av. Chapultepec,49.69,70.8,211,131,1,no,sintético_calibrado
2026-09-12T02:40:00,Av. Chapultepec,52.68,61.88,195,98,0,no,sintético_calibrado
2026-09-12T02:50:00,Av. Chapultepec,48.94,62.4,183,119,0,no,sintético_calibrado
2026-09-12T03:00:00,Av. Chapultepec,45.42,79.27,216,150,0,no,sintético_calibrado
2026-09-12T03:10:00,Av. Chapultepec,50.59,67.64,205,120,0,no,sintético_calibrado
2026-09-12T03:20:00,Av. Chapultepec,46.58,63.46,177,117,0,no,sintético_calibrado
2026-09-12T03:30:00,Av. Chapultepec,48.78,71.85,210,140,1,no,sintético_calibrado
2026-09-12T03:40:00,Av. Chapultepec,45.0,65.17,175,136,0,no,sintético_calibrado
2026-09-12T03:50:00,Av. Chapultepec,50.81,58.37,177,103,0,no,sintético_calibrado
2026-09-12T04:00:00,Av. Chapultepec,49.61,69.1,205,105,0,no,sintético_calibrado
2026-09-12T04:10:00,Av. Chapultepec,52.36,60.23,189,117,0,no,sintético_calibrado
2026-09-12T04:20:00,Av. Chapultepec,56.59,57.05,193,122,0,no,sintético_calibrado
2026-09-12T04:30:00,Av. Chapultepec,38.31,72.54,166,149,4,no,sintético_calibrado
2026-09-12T04:40:00,Av. Chapultepec,58.38,62.68,219,114,2,no,sintético_calibrado
2026-09-12T04:50:00,Av. Chapultepec,53.83,71.7,231,125,0,no,sintético_calibrado
2026-09-12T05:00:00,Av. Chapultepec,47.2,69.25,196,136,2,no,sintético_calibrado
2026-09-12T05:10:00,Av. Chapultepec,46.32,68.49,190,125,0,no,sintético_calibrado
2026-09-12T05:20:00,Av. Chapultepec,54.44,68.55,223,93,0,no,sintético_calibrado
2026-09-12T05:30:00,Av. Chapultepec,50.69,56.1,170,116,0,no,sintético_calibrado
2026-09-12T05:40:00,Av. Chapultepec,42.9,64.5,166,135,0,no,sintético_calibrado
2026-09-12T05:50:00,Av. Chapultepec,48.99,65.83,193,115,1,no,sintético_calibrado
2026-09-12T06:00:00,Av. Chapultepec,56.34,59.91,202,128,0,no,sintético_calibrado
2026-09-12T06:10:00,Av. Chapultepec,52.97,52.4,166,111,0,no,sintético_calibrado
2026-09-12T06:20:00,Av. Chapultepec,51.76,66.64,206,106,0,no,sintético_calibrado
2026-09-12T06:30:00,Av. Chapultepec,57.07,56.27,192,97,2,no,sintético_calibrado
2026-09-12T06:40:00,Av. Chapultepec,55.05,67.5,222,128,0,no,sintético_calibrado
2026-09-12T06:50:00,Av. Chapultepec,50.37,70.66,213,121,0,no,sintético_calibrado
2026-09-12T07:00:00,Av. Chapultepec,52.23,69.3,217,120,1,no,sintético_calibrado
2026-09-12T07:10:00,Av. Chapultepec,49.84,69.8,208,107,1,no,sintético_calibrado
2026-09-12T07:20:00,Av. Chapultepec,51.55,58.64,181,107,0,no,sintético_calibrado
2026-09-12T07:30:00,Av. Chapultepec,52.1,64.11,200,103,4,no,sintético_calibrado
2026-09-12T07:40:00,Av. Chapultepec,45.39,65.84,179,151,0,no,sintético_calibrado
2026-09-12T07:50:00,Av. Chapultepec,45.71,71.48,196,148,0,no,sintético_calibrado
2026-09-12T08:00:00,Av. Chapultepec,52.16,54.75,171,117,0,no,sintético_calibrado
2026-09-12T08:10:00,Av. Chapultepec,45.08,67.2,181,149,0,no,sintético_calibrado
2026-09-12T08:20:00,Av. Chapultepec,41.22,70.12,173,155,0,no,sintético_calibrado
2026-09-12T08:30:00,Av. Chapultepec,44.83,70.42,189,156,0,no,sintético_calibrado
2026-09-12T08:40:00,Av. Chapultepec,45.75,64.27,176,144,0,no,sintético_calibrado
2026-09-12T08:50:00,Av. Chapultepec,53.47,69.8,223,121,0,no,sintético_calibrado
2026-09-12T09:00:00,Av. Chapultepec,50.87,67.04,204,107,1,no,sintético_calibrado
2026-09-12T09:10:00,Av. Chapultepec,48.77,57.43,168,140,0,no,sintético_calibrado
2026-09-12T09:20:00,Av. Chapultepec,48.42,61.52,178,146,1,no,sintético_calibrado
2026-09-12T09:30:00,Av. Chapultepec,47.3,65.15,184,122,1,no,sintético_calibrado
2026-09-12T09:40:00,Av. Chapultepec,53.31,58.44,186,104,0,no,sintético_calibrado
2026-09-12T09:50:00,Av. Chapultepec,50.61,64.56,196,110,0,no,sintético_calibrado
2026-09-12T10:00:00,Av. Chapultepec,64.01,56.95,218,88,0,no,sintético_calibrado
2026-09-12T10:10:00,Av. Chapultepec,62.55,54.47,204,91,0,no,sintético_calibrado
2026-09-12T10:20:00,Av. Chapultepec,66.92,48.74,195,70,0,no,sintético_calibrado
2026-09-12T10:30:00,Av. Chapultepec,57.2,56.37,193,121,1,no,sintético_calibrado
2026-09-12T10:40:00,Av. Chapultepec,55.66,60.66,202,123,0,no,sintético_calibrado
2026-09-12T10:50:00,Av. Chapultepec,54.42,60.31,196,94,0,no,sintético_calibrado
2026-09-12T11:00:00,Av. Chapultepec,60.14,46.71,168,106,0,no,sintético_calibrado
2026-09-12T11:10:00,Av. Chapultepec,69.05,48.05,199,57,0,no,sintético_calibrado
2026-09-12T11:20:00,Av. Chapultepec,65.68,47.74,188,91,1,no,sintético_calibrado
2026-09-12T11:30:00,Av. Chapultepec,54.99,62.08,204,105,0,no,sintético_calibrado
2026-09-12T11:40:00,Av. Chapultepec,55.13,61.66,203,125,0,no,sintético_calibrado
2026-09-12T11:50:00,Av. Chapultepec,51.15,71.5,219,105,1,no,sintético_calibrado
2026-09-12T12:00:00,Av. Chapultepec,68.11,63.19,258,97,0,no,sintético_calibrado
2026-09-12T12:10:00,Av. Chapultepec,59.49,58.72,209,108,3,no,sintético_calibrado
2026-09-12T12:20:00,Av. Chapultepec,64.87,48.41,188,81,2,no,sintético_calibrado
2026-09-12T12:30:00,Av. Chapultepec,56.93,56.24,192,97,0,no,sintético_calibrado
2026-09-12T12:40:00,Av. Chapultepec,58.68,62.27,219,89,1,no,sintético_calibrado
2026-09-12T12:50:00,Av. Chapultepec,51.66,59.25,183,104,0,no,sintético_calibrado
2026-09-12T13:00:00,Av. Chapultepec,55.19,62.23,206,125,0,no,sintético_calibrado
2026-09-12T13:10:00,Av. Chapultepec,60.11,56.27,202,108,1,no,sintético_calibrado
2026-09-12T13:20:00,Av. Chapultepec,62.66,51.25,192,106,2,no,sintético_calibrado
2026-09-12T13:30:00,Av. Chapultepec,68.05,53.69,219,81,1,no,sintético_calibrado
2026-09-12T13:40:00,Av. Chapultepec,54.42,69.27,226,124,2,no,sintético_calibrado
2026-09-12T13:50:00,Av. Chapultepec,50.92,68.2,208,138,0,no,sintético_calibrado
2026-09-12T14:00:00,Av. Chapultepec,65.22,56.57,221,74,0,no,sintético_calibrado
2026-09-12T14:10:00,Av. Chapultepec,49.8,72.44,216,131,0,no,sintético_calibrado
2026-09-12T14:20:00,Av. Chapultepec,62.62,55.46,208,109,1,no,sintético_calibrado
2026-09-12T14:30:00,Av. Chapultepec,62.48,53.91,202,93,0,no,sintético_calibrado
2026-09-12T14:40:00,Av. Chapultepec,63.05,52.35,198,102,2,no,sintético_calibrado
2026-09-12T14:50:00,Av. Chapultepec,57.07,59.08,202,94,0,no,sintético_calibrado
2026-09-12T15:00:00,Av. Chapultepec,67.65,41.54,168,76,1,no,sintético_calibrado
2026-09-12T15:10:00,Av. Chapultepec,56.01,52.98,178,108,0,no,sintético_calibrado
2026-09-12T15:20:00,Av. Chapultepec,55.3,61.49,204,124,0,no,sintético_calibrado
2026-09-12T15:30:00,Av. Chapultepec,56.74,64.91,220,106,0,no,sintético_calibrado
2026-09-12T15:40:00,Av. Chapultepec,57.69,62.75,217,112,0,no,sintético_calibrado
2026-09-12T15:50:00,Av. Chapultepec,62.82,58.64,221,74,4,no,sintético_calibrado
2026-09-12T16:00:00,Av. Chapultepec,53.96,51.3,166,131,1,no,sintético_calibrado
2026-09-12T16:10:00,Av. Chapultepec,64.17,60.39,232,70,0,no,sintético_calibrado
2026-09-12T16:20:00,Av. Chapultepec,57.26,60.86,209,109,2,no,sintético_calibrado
2026-09-12T16:30:00,Av. Chapultepec,59.04,64.51,228,95,0,no,sintético_calibrado
2026-09-12T16:40:00,Av. Chapultepec,59.63,58.19,208,99,0,no,sintético_calibrado
2026-09-12T16:50:00,Av. Chapultepec,58.49,50.89,178,113,3,no,sintético_calibrado
2026-09-12T17:00:00,Av. Chapultepec,65.79,52.94,209,79,2,no,sintético_calibrado
2026-09-12T17:10:00,Av. Chapultepec,55.63,57.3,191,128,0,no,sintético_calibrado
2026-09-12T17:20:00,Av. Chapultepec,59.44,54.9,195,101,1,no,sintético_calibrado
2026-09-12T17:30:00,Av. Chapultepec,58.02,49.08,170,95,0,no,sintético_calibrado
2026-09-12T17:40:00,Av. Chapultepec,54.53,60.74,198,95,0,no,sintético_calibrado
2026-09-12T17:50:00,Av. Chapultepec,67.71,55.93,227,66,0,no,sintético_calibrado
2026-09-12T18:00:00,Av. Chapultepec,54.8,58.85,193,122,0,no,sintético_calibrado
2026-09-12T18:10:00,Av. Chapultepec,53.37,67.31,215,111,0,no,sintético_calibrado
2026-09-12T18:20:00,Av. Chapultepec,62.19,46.56,173,108,0,no,sintético_calibrado
2026-09-12T18:30:00,Av. Chapultepec,50.01,62.5,187,129,0,no,sintético_calibrado
2026-09-12T18:40:00,Av. Chapultepec,46.57,66.33,185,152,0,no,sintético_calibrado
2026-09-12T18:50:00,Av. Chapultepec,51.73,64.73,200,139,3,no,sintético_calibrado
2026-09-12T19:00:00,Av. Chapultepec,55.07,66.8,220,116,2,no,sintético_calibrado
2026-09-12T19:10:00,Av. Chapultepec,66.34,49.9,198,103,0,no,sintético_calibrado
2026-09-12T19:20:00,Av. Chapultepec,54.91,61.45,202,102,0,no,sintético_calibrado
2026-09-12T19:30:00,Av. Chapultepec,52.37,69.32,217,104,0,no,sintético_calibrado
2026-09-12T19:40:00,Av. Chapultepec,60.03,62.4,224,115,1,no,sintético_calibrado
2026-09-12T19:50:00,Av. Chapultepec,65.05,58.63,228,105,1,no,sintético_calibrado
2026-09-12T20:00:00,Av. Chapultepec,55.11,70.11,231,129,0,no,sintético_calibrado
2026-09-12T20:10:00,Av. Chapultepec,58.57,58.34,205,86,0,no,sintético_calibrado
