timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-10T00:00:00,Av. Chapultepec,66.12,51.63,204,71,1,no,sintético_calibrado
2026-09-10T00:10:00,Av. Chapultepec,63.94,46.81,179,90,1,no,sintético_calibrado
2026-09-10T00:20:00,Av. Chapultepec,64.57,51.2,198,81,0,no,sintético_calibrado
2026-09-10T00:30:00,Av. Chapultepec,64.21,45.25,174,100,0,no,sintético_calibrado
2026-09-10T00:40:00,Av. Chapultepec,67.14,55.74,224,89,2,no,sintético_calibrado
2026-09-10T00:50:00,Av. Chapultepec,73.98,51.13,226,61,0,no,sintético_calibrado
2026-09-10T01:00:00,Av. Chapultepec,67.26,48.61,196,79,1,no,sintético_calibrado
2026-09-10T01:10:00,Av. Chapultepec,69.19,51.83,215,87,0,no,sintético_calibrado
2026-09-10T01:20:00,Av. Chapultepec,60.76,59.5,216,111,1,no,sintético_calibrado
2026-09-10T01:30:00,Av. Chapultepec,60.12,56.04,202,102,3,no,sintético_calibrado
2026-09-10T01:40:00,Av. Chapultepec,68.79,58.36,240,69,0,no,sintético_calibrado
2026-09-10T01:50:00,Av. Chapultepec,65.3,47.78,187,69,0,no,sintético_calibrado
2026-09-10T02:00:00,Av. Chapultepec,71.02,53.06,226,77,0,no,sintético_calibrado
2026-09-10T02:10:00,Av. Chapultepec,64.21,57.42,221,96,0,no,sintético_calibrado
2026-09-10T02:20:00,Av. Chapultepec,55.46,62.11,206,97,2,no,sintético_calibrado
2026-09-10T02:30:00,Av. Chapultepec,66.3,57.8,229,76,0,no,sintético_calibrado
2026-09-10T02:40:00,Av. Chapultepec,65.5,55.33,217,67,0,no,sintético_calibrado
2026-09-10T02:50:00,Av. Chapultepec,58.67,55.33,194,95,1,no,sintético_calibrado
2026-09-10T03:00:00,Av. Chapultepec,67.55,50.0,202,64,0,no,sintético_calibrado
2026-09-10T03:10:00,Av. Chapultepec,64.21,52.6,202,106,0,no,sintético_calibrado
2026-09-10T03:20:00,Av. Chapultepec,60.43,62.07,225,95,2,no,sintético_calibrado
2026-09-10T03:30:00,Av. Chapultepec,63.69,57.49,219,87,0,no,sintético_calibrado
2026-09-10T03:40:00,Av. Chapultepec,57.75,64.96,225,121,0,no,sintético_calibrado
2026-09-10T03:50:00,Av. Chapultepec,66.55,50.66,202,83,0,no,sintético_calibrado
2026-09-10T04:00:00,Av. Chapultepec,72.66,53.48,233,61,1,no,sintético_calibrado
2026-09-10T04:10:00,Av. Chapultepec,65.97,55.83,220,97,1,no,sintético_calibrado
2026-09-10T04:20:00,Av. Chapultepec,60.41,52.21,189,109,1,no,sintético_calibrado
2026-09-10T04:30:00,Av. Chapultepec,70.5,50.14,212,81,0,no,sintético_calibrado
2026-09-10T04:40:00,Av. Chapultepec,57.78,59.36,205,104,0,no,sintético_calibrado
2026-09-10T04:50:00,Av. Chapultepec,61.37,57.76,212,78,0,no,sintético_calibrado
2026-09-10T05:00:00,Av. Chapultepec,63.57,57.66,219,94,1,no,sintético_calibrado
2026-09-10T05:10:00,Av. Chapultepec,68.54,53.07,218,67,0,no,sintético_calibrado
2026-09-10T05:20:00,Av. Chapultepec,61.89,49.23,182,92,0,no,sintético_calibrado
2026-09-10T05:30:00,Av. Chapultepec,68.0,44.39,181,76,1,no,sintético_calibrado
2026-09-10T05:40:00,Av. Chapultepec,64.7,72.25,280,78,3,no,sintético_calibrado
2026-09-10T05:50:00,Av. Chapultepec,62.17,61.54,229,84,1,no,sintético_calibrado
2026-09-10T06:00:00,Av. Chapultepec,55.38,62.95,209,125,2,no,sintético_calibrado
2026-09-10T06:10:00,Av. Chapultepec,63.66,58.18,222,89,1,no,sintético_calibrado
2026-09-10T06:20:00,Av. Chapultepec,59.92,51.13,183,107,0,no,sintético_calibrado
2026-09-10T06:30:00,Av. Chapultepec,68.41,59.44,243,64,0,no,sintético_calibrado
2026-09-10T06:40:00,Av. Chapultepec,67.46,57.04,230,87,1,no,sintético_calibrado
2026-09-10T06:50:00,Av. Chapultepec,61.95,41.42,153,78,0,no,sintético_calibrado
2026-09-10T07:00:00,Av. Chapultepec,36.12,77.6,168,149,2,no,sintético_calibrado
2026-09-10T07:10:00,Av. Chapultepec,26.86,83.75,134,181,2,no,sintético_calibrado
2026-09-10T07:20:00,Av. Chapultepec,34.89,73.97,154,175,6,no,sintético_calibrado
2026-09-10T07:30:00,Av. Chapultepec,32.86,81.92,161,169,2,no,sintético_calibrado
2026-09-10T07:40:00,Av. Chapultepec,38.89,74.48,173,154,2,no,sintético_calibrado
2026-09-10T07:50:00,Av. Chapultepec,37.09,71.87,159,166,2,no,sintético_calibrado
2026-09-10T08:00:00,Av. Chapultepec,33.68,71.68,144,146,6,no,sintético_calibrado
2026-09-10T08:10:00,Av. Chapultepec,31.1,99.28,165,130,3,sí,sintético_calibrado
2026-09-10T08:20:00,Av. Chapultepec,34.91,73.62,154,163,4,no,sintético_calibrado
2026-09-10T08:30:00,Av. Chapultepec,46.3,70.29,195,152,2,no,sintético_calibrado
2026-09-10T08:40:00,Av. Chapultepec,40.08,67.51,162,165,1,no,sintético_calibrado
2026-09-10T08:50:00,Av. Chapultepec,32.41,76.68,149,178,7,no,sintético_calibrado
2026-09-10T09:00:00,Av. Chapultepec,34.05,78.6,160,157,9,no,sintético_calibrado
2026-09-10T09:10:00,Av. Chapultepec,39.75,71.31,170,137,17,no,sintético_calibrado
2026-09-10T09:20:00,Av. Chapultepec,39.33,66.79,157,138,4,no,sintético_calibrado
2026-09-10T09:30:00,Av. Chapultepec,28.56,80.53,138,162,2,no,sintético_calibrado
2026-09-10T09:40:00,Av. Chapultepec,32.55,75.65,147,176,9,no,sintético_calibrado
2026-09-10T09:50:00,Av. Chapultepec,27.5,78.26,129,166,12,no,sintético_calibrado
2026-09-10T10:00:00,Av. Chapultepec,55.77,66.66,223,113,1,no,sintético_calibrado
2026-09-10T10:10:00,Av. Chapultepec,62.45,50.74,190,92,0,no,sintético_calibrado
2026-09-10T10:20:00,Av. Chapultepec,49.72,77.4,230,121,0,no,sintético_calibrado
2026-09-10T10:30:00,Av. Chapultepec,61.54,52.54,194,80,0,no,sintético_calibrado
2026-09-10T10:40:00,Av. Chapultepec,48.32,68.89,199,148,0,no,sintético_calibrado
2026-09-10T10:50:00,Av. Chapultepec,50.63,61.55,186,135,2,no,sintético_calibrado
2026-09-10T11:00:00,Av. Chapultepec,50.24,61.38,185,126,1,no,sintético_calibrado
2026-09-10T11:10:00,Av. Chapultepec,57.81,53.31,184,116,0,no,sintético_calibrado
2026-09-10T11:20:00,Av. Chapultepec,53.04,57.69,183,130,0,no,sintético_calibrado
2026-09-10T11:30:00,Av. Chapultepec,59.56,61.65,220,106,2,no,sintético_calibrado
2026-09-10T11:40:00,Av. Chapultepec,49.82,64.05,191,142,0,no,sintético_calibrado
2026-09-10T11:50:00,Av. Chapultepec,56.53,71.12,241,98,1,no,sintético_calibrado
2026-09-10T12:00:00,Av. Chapultepec,57.62,64.11,221,124,0,no,sintético_calibrado
2026-09-10T12:10:00,Av. Chapultepec,62.85,41.78,157,85,0,no,sintético_calibrado
2026-09-10T12:20:00,Av. Chapultepec,53.97,59.95,194,112,1,no,sintético_calibrado
2026-09-10T12:30:00,Av. Chapultepec,51.03,63.4,194,118,0,no,sintético_calibrado
2026-09-10T12:40:00,Av. Chapultepec,56.57,56.44,191,117,0,no,sintético_calibrado
2026-09-10T12:50:00,Av. Chapultepec,53.32,64.25,205,132,1,no,sintético_calibrado
2026-09-10T13:00:00,Av. Chapultepec,62.94,50.1,189,105,0,no,sintético_calibrado
2026-09-10T13:10:00,Av. Chapultepec,49.18,62.8,185,136,1,no,sintético_calibrado
2026-09-10T13:20:00,Av. Chapultepec,55.81,49.83,166,127,0,no,sintético_calibrado
2026-09-10T13:30:00,Av. Chapultepec,58.98,58.48,206,117,0,no,sintético_calibrado
2026-09-10T13:40:00,Av. Chapultepec,57.45,66.67,229,116,0,no,sintético_calibrado
2026-09-10T13:50:00,Av. Chapultepec,49.2,61.47,181,140,0,no,sintético_calibrado
2026-09-10T14:00:00,Av. Chapultepec,59.23,57.99,206,95,0,no,sintético_calibrado
2026-09-10T14:10:00,Av. Chapultepec,58.01,55.18,192,119,0,no,sintético_calibrado
2026-09-10T14:20:00,Av. Chapultepec,57.34,58.02,199,106,0,no,sintético_calibrado
2026-09-10T14:30:00,Av. Chapultepec,56.19,60.85,205,99,0,no,sintético_calibrado
2026-09-10T14:40:00,Av. Chapultepec,49.56,57.1,169,132,0,no,sintético_calibrado
2026-09-10T14:50:00,Av. Chapultepec,64.45,55.56,214,79,0,no,sintético_calibrado
2026-09-10T15:00:00,Av. Chapultepec,54.84,56.54,186,124,0,no,sintético_calibrado
2026-09-10T15:10:00,Av. Chapultepec,52.36,69.81,219,100,0,no,sintético_calibrado
2026-09-10T15:20:00,Av. Chapultepec,54.93,53.47,176,124,0,no,sintético_calibrado
2026-09-10T15:30:00,Av. Chapultepec,63.0,60.61,229,78,1,no,sintético_calibrado
2026-09-10T15:40:00,Av. Chapultepec,56.6,64.13,217,91,0,no,sintético_calibrado
