timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-11T00:00:00,Av. Chapultepec,62.95,60.42,228,83,0,no,sintético_calibrado
2026-09-11T00:10:00,Av. Chapultepec,66.92,50.68,203,88,2,no,sintético_calibrado
2026-09-11T00:20:00,Av. Chapultepec,66.51,48.77,194,71,0,no,sintético_calibrado
2026-09-11T00:30:00,Av. Chapultepec,66.73,56.83,227,78,0,no,sintético_calibrado
2026-09-11T00:40:00,Av. Chapultepec,70.83,51.0,216,66,0,no,sintético_calibrado
2026-09-11T00:50:00,Av. Chapultepec,73.14,49.65,217,71,0,no,sintético_calibrado
2026-09-11T01:00:00,Av. Chapultepec,68.46,41.07,168,64,0,no,sintético_calibrado
2026-09-11T01:10:00,Av. Chapultepec,56.93,62.26,212,97,0,no,sintético_calibrado
2026-09-11T01:20:00,Av. Chapultepec,64.98,53.64,209,97,0,no,sintético_calibrado
2026-09-11T01:30:00,Av. Chapultepec,62.69,51.1,192,110,0,no,sintético_calibrado
2026-09-11T01:40:00,Av. Chapultepec,65.59,51.66,203,68,0,no,sintético_calibrado
2026-09-11T01:50:00,Av. Chapultepec,64.26,51.78,199,108,2,no,sintético_calibrado
2026-09-11T02:00:00,Av. Chapultepec,56.95,68.62,234,107,0,no,sintético_calibrado
2026-09-11T02:10:00,Av. Chapultepec,70.81,51.36,218,58,1,no,sintético_calibrado
2026-09-11T02:20:00,Av. Chapultepec,64.14,62.83,241,74,0,no,sintético_calibrado
2026-09-11T02:30:00,Av. Chapultepec,64.49,59.67,230,73,0,no,sintético_calibrado
2026-09-11T02:40:00,Av. Chapultepec,61.74,55.72,206,109,1,no,sintético_calibrado
2026-09-11T02:50:00,Av. Chapultepec,62.8,54.89,206,101,0,no,sintético_calibrado
2026-09-11T03:00:00,Av. Chapultepec,66.24,62.29,247,77,1,no,sintético_calibrado
2026-09-11T03:10:00,Av. Chapultepec,68.26,41.14,168,64,0,no,sintético_calibrado
2026-09-11T03:20:00,Av. Chapultepec,66.67,62.04,248,91,0,no,sintético_calibrado
2026-09-11T03:30:00,Av. Chapultepec,60.02,62.2,223,91,0,no,sintético_calibrado
2026-09-11T03:40:00,Av. Chapultepec,70.26,55.34,233,58,0,no,sintético_calibrado
2026-09-11T03:50:00,Av. Chapultepec,62.25,55.92,208,80,0,no,sintético_calibrado
2026-09-11T04:00:00,Av. Chapultepec,55.48,63.71,212,121,0,no,sintético_calibrado
2026-09-11T04:10:00,Av. Chapultepec,69.41,48.43,201,56,1,no,sintético_calibrado
2026-09-11T04:20:00,Av. Chapultepec,67.39,50.68,204,68,0,no,sintético_calibrado
2026-09-11T04:30:00,Av. Chapultepec,68.72,52.72,217,86,1,no,sintético_calibrado
2026-09-11T04:40:00,Av. Chapultepec,71.48,50.61,217,62,0,no,sintético_calibrado
2026-09-11T04:50:00,Av. Chapultepec,66.26,58.45,232,86,0,no,sintético_calibrado
2026-09-11T05:00:00,Av. Chapultepec,62.34,62.39,233,83,0,no,sintético_calibrado
2026-09-11T05:10:00,Av. Chapultepec,61.45,56.57,208,101,0,no,sintético_calibrado
2026-09-11T05:20:00,Av. Chapultepec,69.37,54.49,226,62,1,no,sintético_calibrado
2026-09-11T05:30:00,Av. Chapultepec,69.19,49.65,206,80,0,no,sintético_calibrado
2026-09-11T05:40:00,Av. Chapultepec,60.55,54.43,197,102,0,no,sintético_calibrado
2026-09-11T05:50:00,Av. Chapultepec,69.85,61.95,259,69,1,no,sintético_calibrado
2026-09-11T06:00:00,Av. Chapultepec,57.98,58.43,203,91,1,no,sintético_calibrado
2026-09-11T06:10:00,Av. Chapultepec,65.72,58.73,231,73,0,no,sintético_calibrado
2026-09-11T06:20:00,Av. Chapultepec,63.98,50.76,194,95,1,no,sintético_calibrado
2026-09-11T06:30:00,Av. Chapultepec,72.53,53.96,234,67,0,no,sintético_calibrado
2026-09-11T06:40:00,Av. Chapultepec,73.5,51.82,228,82,0,no,sintético_calibrado
2026-09-11T06:50:00,Av. Chapultepec,64.85,51.15,199,77,0,no,sintético_calibrado
2026-09-11T07:00:00,Av. Chapultepec,37.32,63.98,143,171,2,no,sintético_calibrado
2026-09-11T07:10:00,Av. Chapultepec,42.72,67.89,173,154,0,no,sintético_calibrado
2026-09-11T07:20:00,Av. Chapultepec,35.95,71.31,153,166,6,no,sintético_calibrado
2026-09-11T07:30:00,Av. Chapultepec,38.1,75.45,172,134,4,no,sintético_calibrado
2026-09-11T07:40:00,Av. Chapultepec,36.36,75.95,165,142,2,no,sintético_calibrado
2026-09-11T07:50:00,Av. Chapultepec,34.01,71.8,146,183,4,no,sintético_calibrado
2026-09-11T08:00:00,Av. Chapultepec,27.27,114.12,161,149,5,sí,sintético_calibrado
