timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-05T00:00:00,Av. Chapultepec,47.52,57.64,164,124,0,no,sintético_calibrado
2026-09-05T00:10:00,Av. Chapultepec,44.96,68.7,185,144,0,no,sintético_calibrado
2026-09-05T00:20:00,Av. Chapultepec,50.81,63.81,194,108,1,no,sintético_calibrado
2026-09-05T00:30:00,Av. Chapultepec,55.94,58.77,197,103,0,no,sintético_calibrado
2026-09-05T00:40:00,Av. Chapultepec,54.45,65.98,215,95,0,no,sintético_calibrado
2026-09-05T00:50:00,Av. Chapultepec,47.71,67.09,192,139,1,no,sintético_calibrado
2026-09-05T01:00:00,Av. Chapultepec,48.21,60.24,174,138,1,no,sintético_calibrado
2026-09-05T01:10:00,Av. Chapultepec,47.97,72.62,209,134,1,no,sintético_calibrado
2026-09-05T01:20:00,Av. Chapultepec,48.53,61.89,180,114,0,no,sintético_calibrado
2026-09-05T01:30:00,Av. Chapultepec,50.61,62.35,189,138,0,no,sintético_calibrado
2026-09-05T01:40:00,Av. Chapultepec,39.34,68.97,162,135,2,no,sintético_calibrado
2026-09-05T01:50:00,Av. Chapultepec,47.55,72.03,205,112,0,no,sintético_calibrado
2026-09-05T02:00:00,Av. Chapultepec,52.74,67.65,214,111,2,no,sintético_calibrado
2026-09-05T02:10:00,Av. Chapultepec,51.57,61.33,189,113,0,no,sintético_calibrado
2026-09-05T02:20:00,Av. Chapultepec,46.17,67.26,186,135,2,no,sintético_calibrado
2026-09-05T02:30:00,Av. Chapultepec,45.98,64.05,176,136,0,no,sintético_calibrado
2026-09-05T02:40:00,Av. Chapultepec,40.65,65.75,160,148,0,no,sintético_calibrado
2026-09-05T02:50:00,Av. Chapultepec,48.94,58.34,171,119,1,no,sintético_calibrado
2026-09-05T03:00:00,Av. Chapultepec,54.6,52.54,172,126,1,no,sintético_calibrado
2026-09-05T03:10:00,Av. Chapultepec,58.14,64.47,224,94,0,no,sintético_calibrado
2026-09-05T03:20:00,Av. Chapultepec,52.5,64.02,201,125,0,no,sintético_calibrado
2026-09-05T03:30:00,Av. Chapultepec,48.64,66.67,194,114,1,no,sintético_calibrado
2026-09-05T03:40:00,Av. Chapultepec,48.38,71.87,208,133,0,no,sintético_calibrado
2026-09-05T03:50:00,Av. Chapultepec,44.52,68.88,183,127,0,no,sintético_calibrado
2026-09-05T04:00:00,Av. Chapultepec,45.77,70.81,194,137,0,no,sintético_calibrado
2026-09-05T04:10:00,Av. Chapultepec,39.36,73.57,173,144,4,no,sintético_calibrado
2026-09-05T04:20:00,Av. Chapultepec,42.39,75.19,191,155,0,no,sintético_calibrado
2026-09-05T04:30:00,Av. Chapultepec,46.11,70.33,194,127,1,no,sintético_calibrado
2026-09-05T04:40:00,Av. Chapultepec,54.88,51.6,169,122,2,no,sintético_calibrado
2026-09-05T04:50:00,Av. Chapultepec,50.85,62.28,190,104,0,no,sintético_calibrado
2026-09-05T05:00:00,Av. Chapultepec,54.26,68.53,223,107,0,no,sintético_calibrado
2026-09-05T05:10:00,Av. Chapultepec,46.99,68.54,193,120,0,no,sintético_calibrado
2026-09-05T05:20:00,Av. Chapultepec,53.09,60.47,192,133,0,no,sintético_calibrado
