timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-26T00:00:00,Av. Chapultepec,53.19,58.08,185,108,0,no,sintético_calibrado
2026-09-26T00:10:00,Av. Chapultepec,44.93,57.88,156,134,0,no,sintético_calibrado
2026-09-26T00:20:00,Av. Chapultepec,51.43,69.05,213,133,1,no,sintético_calibrado
2026-09-26T00:30:00,Av. Chapultepec,49.45,74.04,219,144,0,no,sintético_calibrado
2026-09-26T00:40:00,Av. Chapultepec,42.35,72.32,183,142,0,no,sintético_calibrado
2026-09-26T00:50:00,Av. Chapultepec,42.45,62.9,160,159,2,no,sintético_calibrado
2026-09-26T01:00:00,Av. Chapultepec,42.04,63.66,160,130,1,no,sintético_calibrado
2026-09-26T01:10:00,Av. Chapultepec,51.16,68.34,209,126,0,no,sintético_calibrado
2026-09-26T01:20:00,Av. Chapultepec,47.38,66.38,188,119,0,no,sintético_calibrado
2026-09-26T01:30:00,Av. Chapultepec,52.77,67.1,212,114,0,no,sintético_calibrado
2026-09-26T01:40:00,Av. Chapultepec,48.87,69.15,202,114,1,no,sintético_calibrado
2026-09-26T01:50:00,Av. Chapultepec,47.3,74.51,211,118,0,no,sintético_calibrado
2026-09-26T02:00:00,Av. Chapultepec,53.88,59.85,193,120,0,no,sintético_calibrado
2026-09-26T02:10:00,Av. Chapultepec,42.44,75.87,193,161,0,no,sintético_calibrado
2026-09-26T02:20:00,Av. Chapultepec,42.94,72.3,186,151,0,no,sintético_calibrado
2026-09-26T02:30:00,Av. Chapultepec,55.23,59.72,197,119,2,no,sintético_calibrado
2026-09-26T02:40:00,Av. Chapultepec,45.82,65.25,179,135,0,no,sintético_calibrado
2026-09-26T02:50:00,Av. Chapultepec,54.88,63.04,207,112,0,no,sintético_calibrado
2026-09-26T03:00:00,Av. Chapultepec,51.78,63.9,198,117,4,no,sintético_calibrado
2026-09-26T03:10:00,Av. Chapultepec,52.58,61.7,194,128,1,no,sintético_calibrado
2026-09-26T03:20:00,Av. Chapultepec,41.13,67.33,166,131,2,no,sintético_calibrado
2026-09-26T03:30:00,Av. Chapultepec,43.35,64.1,166,123,1,no,sintético_calibrado
2026-09-26T03:40:00,Av. Chapultepec,48.66,64.72,188,138,0,no,sintético_calibrado
