timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-08T00:00:00,Av. Chapultepec,68.17,50.21,205,77,0,no,sintético_calibrado
2026-09-08T00:10:00,Av. Chapultepec,71.56,46.02,197,80,0,no,sintético_calibrado
2026-09-08T00:20:00,Av. Chapultepec,75.79,50.05,227,46,0,no,sintético_calibrado
2026-09-08T00:30:00,Av. Chapultepec,67.24,50.09,202,78,1,no,sintético_calibrado
2026-09-08T00:40:00,Av. Chapultepec,60.17,54.51,196,116,5,no,sintético_calibrado
2026-09-08T00:50:00,Av. Chapultepec,64.03,58.74,225,107,1,no,sintético_calibrado
2026-09-08T01:00:00,Av. Chapultepec,68.11,51.26,209,78,0,no,sintético_calibrado
2026-09-08T01:10:00,Av. Chapultepec,58.08,67.17,234,105,1,no,sintético_calibrado
2026-09-08T01:20:00,Av. Chapultepec,63.07,54.84,207,82,0,no,sintético_calibrado
2026-09-08T01:30:00,Av. Chapultepec,65.86,49.52,195,94,0,no,sintético_calibrado
2026-09-08T01:40:00,Av. Chapultepec,65.11,67.18,262,80,0,no,sintético_calibrado
2026-09-08T01:50:00,Av. Chapultepec,68.59,50.06,205,73,0,no,sintético_calibrado
2026-09-08T02:00:00,Av. Chapultepec,70.72,53.25,225,59,0,no,sintético_calibrado
2026-09-08T02:10:00,Av. Chapultepec,65.05,62.53,244,79,2,no,sintético_calibrado
2026-09-08T02:20:00,Av. Chapultepec,65.94,59.53,235,88,0,no,sintético_calibrado
2026-09-08T02:30:00,Av. Chapultepec,69.81,61.06,255,75,0,no,sintético_calibrado
2026-09-08T02:40:00,Av. Chapultepec,59.41,63.62,226,84,1,no,sintético_calibrado
2026-09-08T02:50:00,Av. Chapultepec,65.68,45.67,179,103,4,no,sintético_calibrado
2026-09-08T03:00:00,Av. Chapultepec,64.12,52.05,200,102,1,no,sintético_calibrado
2026-09-08T03:10:00,Av. Chapultepec,72.72,46.02,200,75,0,no,sintético_calibrado
2026-09-08T03:20:00,Av. Chapultepec,60.47,58.21,211,99,0,no,sintético_calibrado
2026-09-08T03:30:00,Av. Chapultepec,56.51,58.1,196,122,1,no,sintético_calibrado
2026-09-08T03:40:00,Av. Chapultepec,65.75,61.82,243,71,1,no,sintético_calibrado
2026-09-08T03:50:00,Av. Chapultepec,62.93,53.02,200,97,4,no,sintético_calibrado
2026-09-08T04:00:00,Av. Chapultepec,69.3,53.84,223,94,1,no,sintético_calibrado
2026-09-08T04:10:00,Av. Chapultepec,57.89,54.84,190,98,0,no,sintético_calibrado
2026-09-08T04:20:00,Av. Chapultepec,58.75,45.96,162,120,1,no,sintético_calibrado
2026-09-08T04:30:00,Av. Chapultepec,71.71,46.11,198,50,0,no,sintético_calibrado
2026-09-08T04:40:00,Av. Chapultepec,66.31,56.63,225,80,1,no,sintético_calibrado
2026-09-08T04:50:00,Av. Chapultepec,57.03,63.36,216,99,0,no,sintético_calibrado
2026-09-08T05:00:00,Av. Chapultepec,71.6,46.7,200,53,1,no,sintético_calibrado
2026-09-08T05:10:00,Av. Chapultepec,60.9,58.09,212,100,1,no,sintético_calibrado
2026-09-08T05:20:00,Av. Chapultepec,77.44,43.6,202,52,0,no,sintético_calibrado
2026-09-08T05:30:00,Av. Chapultepec,59.4,63.93,227,104,0,no,sintético_calibrado
2026-09-08T05:40:00,Av. Chapultepec,70.18,48.18,202,54,0,no,sintético_calibrado
2026-09-08T05:50:00,Av. Chapultepec,58.69,54.29,191,121,2,no,sintético_calibrado
2026-09-08T06:00:00,Av. Chapultepec,73.24,48.12,211,78,0,no,sintético_calibrado
2026-09-08T06:10:00,Av. Chapultepec,64.3,48.31,186,70,1,no,sintético_calibrado
2026-09-08T06:20:00,Av. Chapultepec,65.33,53.14,208,83,1,no,sintético_calibrado
2026-09-08T06:30:00,Av. Chapultepec,64.64,61.24,237,97,0,no,sintético_calibrado
2026-09-08T06:40:00,Av. Chapultepec,62.16,53.46,199,75,0,no,sintético_calibrado
2026-09-08T06:50:00,Av. Chapultepec,66.38,56.32,224,79,0,no,sintético_calibrado
2026-09-08T07:00:00,Av. Chapultepec,33.23,73.77,147,184,6,no,sintético_calibrado
