timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-14T00:00:00,Av. Chapultepec,68.84,47.84,197,81,0,no,sintético_calibrado
2026-09-14T00:10:00,Av. Chapultepec,63.5,57.42,218,80,0,no,sintético_calibrado
2026-09-14T00:20:00,Av. Chapultepec,70.14,47.42,199,68,0,no,sintético_calibrado
2026-09-14T00:30:00,Av. Chapultepec,58.57,56.23,197,121,0,no,sintético_calibrado
2026-09-14T00:40:00,Av. Chapultepec,64.06,66.15,254,88,0,no,sintético_calibrado
2026-09-14T00:50:00,Av. Chapultepec,60.13,43.24,155,84,2,no,sintético_calibrado
2026-09-14T01:00:00,Av. Chapultepec,66.32,53.67,213,65,0,no,sintético_calibrado
2026-09-14T01:10:00,Av. Chapultepec,57.39,57.97,199,104,0,no,sintético_calibrado
2026-09-14T01:20:00,Av. Chapultepec,69.85,54.7,229,73,0,no,sintético_calibrado
2026-09-14T01:30:00,Av. Chapultepec,54.79,63.21,207,96,0,no,sintético_calibrado
2026-09-14T01:40:00,Av. Chapultepec,66.91,60.3,242,67,0,no,sintético_calibrado
2026-09-14T01:50:00,Av. Chapultepec,62.29,49.61,185,113,0,no,sintético_calibrado
2026-09-14T02:00:00,Av. Chapultepec,65.35,50.3,197,94,1,no,sintético_calibrado
2026-09-14T02:10:00,Av. Chapultepec,66.14,57.17,226,65,1,no,sintético_calibrado
2026-09-14T02:20:00,Av. Chapultepec,64.97,44.48,173,90,0,no,sintético_calibrado
2026-09-14T02:30:00,Av. Chapultepec,70.03,50.85,213,85,0,no,sintético_calibrado
2026-09-14T02:40:00,Av. Chapultepec,67.78,53.73,218,90,1,no,sintético_calibrado
2026-09-14T02:50:00,Av. Chapultepec,60.8,62.93,229,105,2,no,sintético_calibrado
2026-09-14T03:00:00,Av. Chapultepec,70.52,47.1,199,57,0,no,sintético_calibrado
2026-09-14T03:10:00,Av. Chapultepec,72.49,41.31,179,74,0,no,sintético_calibrado
2026-09-14T03:20:00,Av. Chapultepec,59.56,55.85,199,109,0,no,sintético_calibrado
2026-09-14T03:30:00,Av. Chapultepec,66.33,45.25,180,80,0,no,sintético_calibrado
2026-09-14T03:40:00,Av. Chapultepec,62.42,65.32,244,74,0,no,sintético_calibrado
2026-09-14T03:50:00,Av. Chapultepec,58.68,57.51,202,94,0,no,sintético_calibrado
2026-09-14T04:00:00,Av. Chapultepec,64.18,62.06,239,103,0,no,sintético_calibrado
