timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-15T00:00:00,Av. Chapultepec,68.68,56.33,232,80,0,no,sintético_calibrado
2026-09-15T00:10:00,Av. Chapultepec,72.29,48.48,210,71,0,no,sintético_calibrado
2026-09-15T00:20:00,Av. Chapultepec,61.6,58.93,217,79,0,no,sintético_calibrado
2026-09-15T00:30:00,Av. Chapultepec,63.06,48.85,184,84,0,no,sintético_calibrado
2026-09-15T00:40:00,Av. Chapultepec,59.9,63.59,228,114,2,no,sintético_calibrado
2026-09-15T00:50:00,Av. Chapultepec,62.85,52.58,198,102,0,no,sintético_calibrado
2026-09-15T01:00:00,Av. Chapultepec,58.3,57.37,200,100,0,no,sintético_calibrado
2026-09-15T01:10:00,Av. Chapultepec,71.09,53.42,227,54,0,no,sintético_calibrado
2026-09-15T01:20:00,Av. Chapultepec,61.82,56.09,208,113,0,no,sintético_calibrado
2026-09-15T01:30:00,Av. Chapultepec,68.49,52.04,213,95,0,no,sintético_calibrado
2026-09-15T01:40:00,Av. Chapultepec,65.26,52.11,204,83,0,no,sintético_calibrado
2026-09-15T01:50:00,Av. Chapultepec,64.6,62.95,243,103,3,no,sintético_calibrado
2026-09-15T02:00:00,Av. Chapultepec,60.81,58.97,215,106,0,no,sintético_calibrado
2026-09-15T02:10:00,Av. Chapultepec,63.11,54.51,206,91,0,no,sintético_calibrado
2026-09-15T02:20:00,Av. Chapultepec,62.89,56.43,212,111,0,no,sintético_calibrado
2026-09-15T02:30:00,Av. Chapultepec,62.95,50.54,190,90,1,no,sintético_calibrado
2026-09-15T02:40:00,Av. Chapultepec,72.38,48.24,209,52,2,no,sintético_calibrado
2026-09-15T02:50:00,Av. Chapultepec,56.19,64.74,218,99,0,no,sintético_calibrado
2026-09-15T03:00:00,Av. Chapultepec,73.35,55.63,244,62,0,no,sintético_calibrado
2026-09-15T03:10:00,Av. Chapultepec,70.87,57.84,245,86,0,no,sintético_calibrado
2026-09-15T03:20:00,Av. Chapultepec,72.93,42.38,185,81,0,no,sintético_calibrado
2026-09-15T03:30:00,Av. Chapultepec,61.53,52.61,194,90,0,no,sintético_calibrado
2026-09-15T03:40:00,Av. Chapultepec,68.28,58.94,241,87,1,no,sintético_calibrado
2026-09-15T03:50:00,Av. Chapultepec,75.93,44.67,203,74,1,no,sintético_calibrado
2026-09-15T04:00:00,Av. Chapultepec,65.29,57.69,225,96,1,no,sintético_calibrado
2026-09-15T04:10:00,Av. Chapultepec,60.87,57.85,211,92,0,no,sintético_calibrado
2026-09-15T04:20:00,Av. Chapultepec,69.16,52.18,216,69,1,no,sintético_calibrado
2026-09-15T04:30:00,Av. Chapultepec,60.47,54.14,196,82,0,no,sintético_calibrado
2026-09-15T04:40:00,Av. Chapultepec,66.45,52.73,210,98,0,no,sintético_calibrado
2026-09-15T04:50:00,Av. Chapultepec,67.89,56.15,228,61,0,no,sintético_calibrado
2026-09-15T05:00:00,Av. Chapultepec,61.97,56.96,211,110,0,no,sintético_calibrado
2026-09-15T05:10:00,Av. Chapultepec,68.18,44.45,181,78,0,no,sintético_calibrado
2026-09-15T05:20:00,Av. Chapultepec,62.19,57.69,215,111,1,no,sintético_calibrado
2026-09-15T05:30:00,Av. Chapultepec,62.29,56.11,209,93,0,no,sintético_calibrado
2026-09-15T05:40:00,Av. Chapultepec,62.34,60.76,227,101,0,no,sintético_calibrado
2026-09-15T05:50:00,Av. Chapultepec,72.51,56.53,245,71,0,no,sintético_calibrado
2026-09-15T06:00:00,Av. Chapultepec,55.59,69.92,233,92,1,no,sintético_calibrado
2026-09-15T06:10:00,Av. Chapultepec,68.98,39.73,164,63,1,no,sintético_calibrado
2026-09-15T06:20:00,Av. Chapultepec,67.69,52.84,214,64,2,no,sintético_calibrado
2026-09-15T06:30:00,Av. Chapultepec,67.35,45.68,184,87,0,no,sintético_calibrado
2026-09-15T06:40:00,Av. Chapultepec,65.87,50.3,198,65,0,no,sintético_calibrado
2026-09-15T06:50:00,Av. Chapultepec,71.23,52.77,225,79,0,no,sintético_calibrado
2026-09-15T07:00:00,Av. Chapultepec,41.35,67.99,168,126,0,no,sintético_calibrado
2026-09-15T07:10:00,Av. Chapultepec,32.66,74.57,146,161,7,no,sintético_calibrado
2026-09-15T07:20:00,Av. Chapultepec,36.18,70.54,153,172,2,no,sintético_calibrado
2026-09-15T07:30:00,Av. Chapultepec,39.7,71.15,169,162,3,no,sintético_calibrado
2026-09-15T07:40:00,Av. Chapultepec,30.71,82.43,151,192,2,no,sintético_calibrado
2026-09-15T07:50:00,Av. Chapultepec,24.95,70.81,106,177,4,no,sintético_calibrado
2026-09-15T08:00:00,Av. Chapultepec,33.08,74.14,147,150,11,no,sintético_calibrado
2026-09-15T08:10:00,Av. Chapultepec,27.67,85.88,142,166,2,no,sintético_calibrado
2026-09-15T08:20:00,Av. Chapultepec,31.59,82.81,156,183,2,no,sintético_calibrado
2026-09-15T08:30:00,Av. Chapultepec,31.86,83.82,160,188,3,no,sintético_calibrado
2026-09-15T08:40:00,Av. Chapultepec,27.29,91.19,149,180,2,no,sintético_calibrado
2026-09-15T08:50:00,Av. Chapultepec,40.17,75.56,182,143,0,no,sintético_calibrado
2026-09-15T09:00:00,Av. Chapultepec,34.02,72.53,148,165,19,no,sintético_calibrado
2026-09-15T09:10:00,Av. Chapultepec,45.25,78.02,211,130,0,no,sintético_calibrado
2026-09-15T09:20:00,Av. Chapultepec,48.46,63.22,183,121,0,no,sintético_calibrado
2026-09-15T09:30:00,Av. Chapultepec,33.65,74.89,151,184,3,no,sintético_calibrado
2026-09-15T09:40:00,Av. Chapultepec,34.32,81.68,168,171,3,no,sintético_calibrado
2026-09-15T09:50:00,Av. Chapultepec,21.42,76.28,98,179,3,no,sintético_calibrado
2026-09-15T10:00:00,Av. Chapultepec,49.21,65.48,193,143,0,no,sintético_calibrado
2026-09-15T10:10:00,Av. Chapultepec,40.17,77.53,186,162,0,no,sintético_calibrado
2026-09-15T10:20:00,Av. Chapultepec,50.02,67.87,203,117,0,no,sintético_calibrado
2026-09-15T10:30:00,Av. Chapultepec,52.26,69.93,219,107,0,no,sintético_calibrado
2026-09-15T10:40:00,Av. Chapultepec,60.16,68.83,248,80,0,no,sintético_calibrado
2026-09-15T10:50:00,Av. Chapultepec,54.11,56.67,184,111,1,no,sintético_calibrado
2026-09-15T11:00:00,Av. Chapultepec,55.54,52.84,176,126,0,no,sintético_calibrado
2026-09-15T11:10:00,Av. Chapultepec,51.87,70.38,219,138,0,no,sintético_calibrado
2026-09-15T11:20:00,Av. Chapultepec,56.24,65.43,220,94,1,no,sintético_calibrado
2026-09-15T11:30:00,Av. Chapultepec,52.59,65.68,207,118,0,no,sintético_calibrado
2026-09-15T11:40:00,Av. Chapultepec,63.81,53.87,206,88,0,no,sintético_calibrado
2026-09-15T11:50:00,Av. Chapultepec,53.72,60.22,194,115,0,no,sintético_calibrado
2026-09-15T12:00:00,Av. Chapultepec,55.0,58.84,194,115,1,no,sintético_calibrado
2026-09-15T12:10:00,Av. Chapultepec,60.15,56.93,205,86,1,no,sintético_calibrado
2026-09-15T12:20:00,Av. Chapultepec,55.63,65.64,219,99,0,no,sintético_calibrado
2026-09-15T12:30:00,Av. Chapultepec,54.87,61.94,203,107,0,no,sintético_calibrado
2026-09-15T12:40:00,Av. Chapultepec,55.48,59.15,196,115,0,no,sintético_calibrado
2026-09-15T12:50:00,Av. Chapultepec,59.24,51.62,183,87,0,no,sintético_calibrado
2026-09-15T13:00:00,Av. Chapultepec,57.62,60.01,207,98,0,no,sintético_calibrado
2026-09-15T13:10:00,Av. Chapultepec,55.77,60.46,202,95,0,no,sintético_calibrado
2026-09-15T13:20:00,Av. Chapultepec,58.88,60.74,214,86,1,no,sintético_calibrado
2026-09-15T13:30:00,Av. Chapultepec,52.54,59.47,187,118,0,no,sintético_calibrado
2026-09-15T13:40:00,Av. Chapultepec,63.63,55.37,211,106,0,no,sintético_calibrado
2026-09-15T13:50:00,Av. Chapultepec,57.12,68.1,233,115,1,no,sintético_calibrado
2026-09-15T14:00:00,Av. Chapultepec,61.08,59.77,219,108,2,no,sintético_calibrado
2026-09-15T14:10:00,Av. Chapultepec,51.6,66.68,206,137,0,no,sintético_calibrado
2026-09-15T14:20:00,Av. Chapultepec,49.45,58.6,173,117,0,no,sintético_calibrado
2026-09-15T14:30:00,Av. Chapultepec,55.07,72.09,238,101,0,no,sintético_calibrado
2026-09-15T14:40:00,Av. Chapultepec,57.35,60.97,209,124,0,no,sintético_calibrado
2026-09-15T14:50:00,Av. Chapultepec,54.04,69.93,226,98,0,no,sintético_calibrado
2026-09-15T15:00:00,Av. Chapultepec,55.23,60.11,199,113,1,no,sintético_calibrado
2026-09-15T15:10:00,Av. Chapultepec,55.37,68.3,226,91,0,no,sintético_calibrado
2026-09-15T15:20:00,Av. Chapultepec,54.05,67.84,220,103,0,no,sintético_calibrado
2026-09-15T15:30:00,Av. Chapultepec,54.57,66.37,217,119,0,no,sintético_calibrado
2026-09-15T15:40:00,Av. Chapultepec,57.81,51.5,178,117,0,no,sintético_calibrado
2026-09-15T15:50:00,Av. Chapultepec,53.69,58.96,189,113,0,no,sintético_calibrado
2026-09-15T16:00:00,Av. Chapultepec,58.08,57.72,201,95,0,no,sintético_calibrado
2026-09-15T16:10:00,Av. Chapultepec,50.37,71.34,215,124,0,no,sintético_calibrado
2026-09-15T16:20:00,Av. Chapultepec,55.68,60.98,203,97,1,no,sintético_calibrado
2026-09-15T16:30:00,Av. Chapultepec,49.9,58.83,176,133,0,no,sintético_calibrado
