timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-13T00:00:00,Av. Chapultepec,43.26,62.23,161,122,0,no,sintético_calibrado
2026-09-13T00:10:00,Av. Chapultepec,44.62,67.75,181,148,1,no,sintético_calibrado
2026-09-13T00:20:00,Av. Chapultepec,51.89,58.08,180,121,0,no,sintético_calibrado
2026-09-13T00:30:00,Av. Chapultepec,52.01,60.77,189,114,0,no,sintético_calibrado
2026-09-13T00:40:00,Av. Chapultepec,63.92,59.34,227,81,1,no,sintético_calibrado
2026-09-13T00:50:00,Av. Chapultepec,49.34,63.93,189,124,1,no,sintético_calibrado
2026-09-13T01:00:00,Av. Chapultepec,51.36,63.81,196,140,0,no,sintético_calibrado
2026-09-13T01:10:00,Av. Chapultepec,46.17,62.62,173,137,2,no,sintético_calibrado
2026-09-13T01:20:00,Av. Chapultepec,44.42,77.57,206,126,0,no,sintético_calibrado
2026-09-13T01:30:00,Av. Chapultepec,40.75,75.82,185,128,0,no,sintético_calibrado
2026-09-13T01:40:00,Av. Chapultepec,48.0,67.88,195,143,0,no,sintético_calibrado
2026-09-13T01:50:00,Av. Chapultepec,51.63,64.61,200,135,0,no,sintético_calibrado
2026-09-13T02:00:00,Av. Chapultepec,52.81,68.92,218,103,0,no,sintético_calibrado
2026-09-13T02:10:00,Av. Chapultepec,54.01,64.36,208,107,0,no,sintético_calibrado
2026-09-13T02:20:00,Av. Chapultepec,49.26,59.77,176,143,1,no,sintético_calibrado
2026-09-13T02:30:00,Av. Chapultepec,40.54,72.43,176,151,2,no,sintético_calibrado
2026-09-13T02:40:00,Av. Chapultepec,54.35,56.16,183,123,0,no,sintético_calibrado
2026-09-13T02:50:00,Av. Chapultepec,47.55,60.92,173,143,0,no,sintético_calibrado
2026-09-13T03:00:00,Av. Chapultepec,45.01,77.44,209,120,0,no,sintético_calibrado
2026-09-13T03:10:00,Av. Chapultepec,50.74,63.25,192,139,0,no,sintético_calibrado
2026-09-13T03:20:00,Av. Chapultepec,40.81,73.68,180,134,1,no,sintético_calibrado
2026-09-13T03:30:00,Av. Chapultepec,50.4,65.26,197,132,0,no,sintético_calibrado
2026-09-13T03:40:00,Av. Chapultepec,51.95,63.06,196,114,2,no,sintético_calibrado
2026-09-13T03:50:00,Av. Chapultepec,48.08,69.45,200,148,0,no,sintético_calibrado
2026-09-13T04:00:00,Av. Chapultepec,57.77,52.61,182,122,0,no,sintético_calibrado
2026-09-13T04:10:00,Av. Chapultepec,48.57,61.9,180,128,0,no,sintético_calibrado
2026-09-13T04:20:00,Av. Chapultepec,55.92,54.17,181,100,0,no,sintético_calibrado
2026-09-13T04:30:00,Av. Chapultepec,51.0,64.37,196,108,1,no,sintético_calibrado
2026-09-13T04:40:00,Av. Chapultepec,51.36,56.55,174,101,0,no,sintético_calibrado
2026-09-13T04:50:00,Av. Chapultepec,51.86,64.88,201,136,2,no,sintético_calibrado
2026-09-13T05:00:00,Av. Chapultepec,48.15,60.74,175,121,0,no,sintético_calibrado
2026-09-13T05:10:00,Av. Chapultepec,60.6,63.21,229,117,0,no,sintético_calibrado
2026-09-13T05:20:00,Av. Chapultepec,50.05,63.29,190,130,0,no,sintético_calibrado
2026-09-13T05:30:00,Av. Chapultepec,46.58,68.54,191,152,0,no,sintético_calibrado
2026-09-13T05:40:00,Av. Chapultepec,43.46,72.08,187,124,0,no,sintético_calibrado
2026-09-13T05:50:00,Av. Chapultepec,46.47,73.42,204,138,0,no,sintético_calibrado
2026-09-13T06:00:00,Av. Chapultepec,58.53,58.2,204,105,0,no,sintético_calibrado
2026-09-13T06:10:00,Av. Chapultepec,47.43,66.32,188,135,0,no,sintético_calibrado
2026-09-13T06:20:00,Av. Chapultepec,57.96,65.96,229,110,2,no,sintético_calibrado
2026-09-13T06:30:00,Av. Chapultepec,48.53,65.45,190,121,0,no,sintético_calibrado
2026-09-13T06:40:00,Av. Chapultepec,50.03,66.33,199,120,2,no,sintético_calibrado
2026-09-13T06:50:00,Av. Chapultepec,50.85,64.82,197,117,0,no,sintético_calibrado
2026-09-13T07:00:00,Av. Chapultepec,56.2,63.78,215,117,3,no,sintético_calibrado
