timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-23T00:00:00,Av. Chapultepec,66.66,53.34,213,64,2,no,sintético_calibrado
2026-09-23T00:10:00,Av. Chapultepec,66.89,49.01,196,63,1,no,sintético_calibrado
2026-09-23T00:20:00,Av. Chapultepec,67.19,56.24,226,96,2,no,sintético_calibrado
2026-09-23T00:30:00,Av. Chapultepec,60.99,55.03,201,99,1,no,sintético_calibrado
2026-09-23T00:40:00,Av. Chapultepec,73.55,57.78,254,60,0,no,sintético_calibrado
2026-09-23T00:50:00,Av. Chapultepec,64.9,60.08,233,88,0,no,sintético_calibrado
2026-09-23T01:00:00,Av. Chapultepec,62.0,55.23,205,97,2,no,sintético_calibrado
2026-09-23T01:10:00,Av. Chapultepec,62.99,59.56,225,94,0,no,sintético_calibrado
2026-09-23T01:20:00,Av. Chapultepec,68.01,56.43,230,76,0,no,sintético_calibrado
2026-09-23T01:30:00,Av. Chapultepec,73.71,53.13,234,82,0,no,sintético_calibrado
2026-09-23T01:40:00,Av. Chapultepec,67.83,49.27,200,84,0,no,sintético_calibrado
2026-09-23T01:50:00,Av. Chapultepec,71.58,50.45,216,90,0,no,sintético_calibrado
2026-09-23T02:00:00,Av. Chapultepec,68.17,58.75,240,79,0,no,sintético_calibrado
2026-09-23T02:10:00,Av. Chapultepec,58.28,54.94,192,87,0,no,sintético_calibrado
2026-09-23T02:20:00,Av. Chapultepec,68.35,37.56,154,87,0,no,sintético_calibrado
2026-09-23T02:30:00,Av. Chapultepec,59.65,60.94,218,115,0,no,sintético_calibrado
2026-09-23T02:40:00,Av. Chapultepec,71.74,52.13,224,52,5,no,sintético_calibrado
2026-09-23T02:50:00,Av. Chapultepec,66.03,59.29,234,68,0,no,sintético_calibrado
2026-09-23T03:00:00,Av. Chapultepec,69.4,49.72,207,85,5,no,sintético_calibrado
2026-09-23T03:10:00,Av. Chapultepec,68.13,60.08,245,73,0,no,sintético_calibrado
2026-09-23T03:20:00,Av. Chapultepec,73.32,47.73,209,59,0,no,sintético_calibrado
2026-09-23T03:30:00,Av. Chapultepec,61.92,53.83,200,114,0,no,sintético_calibrado
2026-09-23T03:40:00,Av. Chapultepec,64.55,58.26,225,97,2,no,sintético_calibrado
2026-09-23T03:50:00,Av. Chapultepec,65.02,55.68,217,102,0,no,sintético_calibrado
2026-09-23T04:00:00,Av. Chapultepec,71.16,47.34,202,75,0,no,sintético_calibrado
2026-09-23T04:10:00,Av. Chapultepec,62.38,55.71,208,83,0,no,sintético_calibrado
