timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-21T00:00:00,Av. Chapultepec,67.36,53.27,215,96,0,no,sintético_calibrado
2026-09-21T00:10:00,Av. Chapultepec,72.77,45.32,197,58,0,no,sintético_calibrado
2026-09-21T00:20:00,Av. Chapultepec,65.78,52.3,206,87,0,no,sintético_calibrado
2026-09-21T00:30:00,Av. Chapultepec,69.29,51.68,214,68,3,no,sintético_calibrado
2026-09-21T00:40:00,Av. Chapultepec,59.63,60.16,215,106,0,no,sintético_calibrado
2026-09-21T00:50:00,Av. Chapultepec,60.14,65.4,236,116,1,no,sintético_calibrado
2026-09-21T01:00:00,Av. Chapultepec,66.49,55.07,219,89,0,no,sintético_calibrado
2026-09-21T01:10:00,Av. Chapultepec,73.4,56.42,248,77,3,no,sintético_calibrado
2026-09-21T01:20:00,Av. Chapultepec,62.18,59.03,220,106,1,no,sintético_calibrado
2026-09-21T01:30:00,Av. Chapultepec,58.2,61.65,215,98,1,no,sintético_calibrado
2026-09-21T01:40:00,Av. Chapultepec,76.95,47.14,217,47,1,no,sintético_calibrado
2026-09-21T01:50:00,Av. Chapultepec,65.92,45.9,181,92,0,no,sintético_calibrado
2026-09-21T02:00:00,Av. Chapultepec,71.34,45.56,195,54,0,no,sintético_calibrado
2026-09-21T02:10:00,Av. Chapultepec,72.77,48.81,213,85,0,no,sintético_calibrado
2026-09-21T02:20:00,Av. Chapultepec,70.23,51.08,215,86,1,no,sintético_calibrado
2026-09-21T02:30:00,Av. Chapultepec,66.62,50.55,202,97,2,no,sintético_calibrado
2026-09-21T02:40:00,Av. Chapultepec,69.21,56.6,235,62,0,no,sintético_calibrado
2026-09-21T02:50:00,Av. Chapultepec,69.5,53.54,223,83,3,no,sintético_calibrado
2026-09-21T03:00:00,Av. Chapultepec,69.0,52.28,216,66,2,no,sintético_calibrado
2026-09-21T03:10:00,Av. Chapultepec,56.46,60.69,205,98,0,no,sintético_calibrado
2026-09-21T03:20:00,Av. Chapultepec,60.21,58.04,209,117,0,no,sintético_calibrado
2026-09-21T03:30:00,Av. Chapultepec,74.41,50.45,225,73,0,no,sintético_calibrado
2026-09-21T03:40:00,Av. Chapultepec,70.02,56.06,235,67,0,no,sintético_calibrado
2026-09-21T03:50:00,Av. Chapultepec,56.45,50.93,172,115,1,no,sintético_calibrado
2026-09-21T04:00:00,Av. Chapultepec,56.23,65.75,221,92,0,no,sintético_calibrado
2026-09-21T04:10:00,Av. Chapultepec,65.13,54.81,214,67,0,no,sintético_calibrado
2026-09-21T04:20:00,Av. Chapultepec,70.41,50.61,213,77,1,no,sintético_calibrado
2026-09-21T04:30:00,Av. Chapultepec,59.87,56.4,202,94,0,no,sintético_calibrado
2026-09-21T04:40:00,Av. Chapultepec,61.08,57.68,211,99,0,no,sintético_calibrado
2026-09-21T04:50:00,Av. Chapultepec,64.79,51.71,201,70,0,no,sintético_calibrado
2026-09-21T05:00:00,Av. Chapultepec,61.67,62.7,232,84,1,no,sintético_calibrado
2026-09-21T05:10:00,Av. Chapultepec,65.17,56.32,220,84,0,no,sintético_calibrado
2026-09-21T05:20:00,Av. Chapultepec,66.77,55.6,222,74,1,no,sintético_calibrado
2026-09-21T05:30:00,Av. Chapultepec,63.91,55.15,211,101,0,no,sintético_calibrado
