timestamp,avenida,velocidad_kmh,densidad_veh_km,flujo_veh_h,espera_seg,detenciones,anomalia,fuente
2026-09-18T00:00:00,Av. Chapultepec,62.52,49.02,183,108,1,no,sintético_calibrado
2026-09-18T00:10:00,Av. Chapultepec,63.2,59.29,224,76,0,no,sintético_calibrado
2026-09-18T00:20:00,Av. Chapultepec,67.89,55.7,226,62,2,no,sintético_calibrado
2026-09-18T00:30:00,Av. Chapultepec,63.25,57.0,216,86,1,no,sintético_calibrado
2026-09-18T00:40:00,Av. Chapultepec,68.25,57.93,237,59,0,no,sintético_calibrado
2026-09-18T00:50:00,Av. Chapultepec,68.46,51.52,211,67,1,no,sintético_calibrado
2026-09-18T01:00:00,Av. Chapultepec,64.09,59.19,227,98,0,no,sintético_calibrado
2026-09-18T01:10:00,Av. Chapultepec,70.21,56.9,239,63,2,no,sintético_calibrado
2026-09-18T01:20:00,Av. Chapultepec,64.39,56.18,217,96,1,no,sintético_calibrado
2026-09-18T01:30:00,Av. Chapultepec,61.52,58.26,215,104,0,no,sintético_calibrado
2026-09-18T01:40:00,Av. Chapultepec,55.0,57.8,190,105,0,no,sintético_calibrado
2026-09-18T01:50:00,Av. Chapultepec,67.29,62.5,252,90,0,no,sintético_calibrado
2026-09-18T02:00:00,Av. Chapultepec,57.12,54.73,187,116,3,no,sintético_calibrado
2026-09-18T02:10:00,Av. Chapultepec,62.16,58.25,217,88,2,no,sintético_calibrado
2026-09-18T02:20:00,Av. Chapultepec,66.3,43.69,173,96,1,no,sintético_calibrado
2026-09-18T02:30:00,Av. Chapultepec,65.68,61.23,241,80,0,no,sintético_calibrado
2026-09-18T02:40:00,Av. Chapultepec,67.92,53.76,219,74,0,no,sintético_calibrado
2026-09-18T02:50:00,Av. Chapultepec,60.57,57.89,210,78,0,no,sintético_calibrado
2026-09-18T03:00:00,Av. Chapultepec,54.01,63.42,205,117,0,no,sintético_calibrado
2026-09-18T03:10:00,Av. Chapultepec,57.73,68.33,236,114,0,no,sintético_calibrado
2026-09-18T03:20:00,Av. Chapultepec,73.16,52.94,232,69,1,no,sintético_calibrado
2026-09-18T03:30:00,Av. Chapultepec,68.53,54.74,225,97,0,no,sintético_calibrado
2026-09-18T03:40:00,Av. Chapultepec,69.43,59.76,248,71,0,no,sintético_calibrado
2026-09-18T03:50:00,Av. Chapultepec,69.37,45.31,188,90,0,no,sintético_calibrado
2026-09-18T04:00:00,Av. Chapultepec,64.57,50.14,194,76,0,no,sintético_calibrado
2026-09-18T04:10:00,Av. Chapultepec,66.99,47.75,191,72,0,no,sintético_calibrado
2026-09-18T04:20:00,Av. Chapultepec,70.01,54.84,230,89,1,no,sintético_calibrado
2026-09-18T04:30:00,Av. Chapultepec,69.55,52.0,216,90,0,no,sintético_calibrado
2026-09-18T04:40:00,Av. Chapultepec,57.66,57.09,197,115,1,no,sintético_calibrado
2026-09-18T04:50:00,Av. Chapultepec,67.29,44.49,179,89,0,no,sintético_calibrado
2026-09-18T05:00:00,Av. Chapultepec,73.56,51.5,227,60,0,no,sintético_calibrado
2026-09-18T05:10:00,Av. Chapultepec,71.41,50.64,216,74,0,no,sintético_calibrado
2026-09-18T05:20:00,Av. Chapultepec,67.59,44.31,179,73,1,no,sintético_calibrado
2026-09-18T05:30:00,Av. Chapultepec,67.24,47.52,191,95,0,no,sintético_calibrado
2026-09-18T05:40:00,Av. Chapultepec,63.24,53.47,202,85,1,no,sintético_calibrado
2026-09-18T05:50:00,Av. Chapultepec,64.8,48.75,189,101,0,no,sintético_calibrado
2026-09-18T06:00:00,Av. Chapultepec,61.19,55.58,204,111,2,no,sintético_calibrado
2026-09-18T06:10:00,Av. Chapultepec,64.67,62.34,241,86,0,no,sintético_calibrado
2026-09-18T06:20:00,Av. Chapultepec,64.13,47.32,182,107,0,no,sintético_calibrado
2026-09-18T06:30:00,Av. Chapultepec,60.29,57.67,208,99,2,no,sintético_calibrado
2026-09-18T06:40:00,Av. Chapultepec,62.26,54.53,203,110,0,no,sintético_calibrado
2026-09-18T06:50:00,Av. Chapultepec,63.21,54.24,205,87,2,no,sintético_calibrado
2026-09-18T07:00:00,Av. Chapultepec,44.39,71.04,189,155,2,no,sintético_calibrado
2026-09-18T07:10:00,Av. Chapultepec,26.87,110.45,160,177,2,sí,sintético_calibrado
